part_id,failure_year,part_year,diameter,length,material,has_failed
RS177071,2012,1968,250,218.63242549999998,CU,1
RS50852,2014,1956,150,8.396093978,CU,1
RS157577,2013,1983,150,67.31463686,HDPE,1
RS92516,2013,1961,100,132.77131799999998,HDPE,1
RS253500,2015,2010,150,69.17255516,MPVC,1
RS129107,2014,1962,125,171.0135767,HDPE,1
RS190016,2013,1908,100,107.6299971,CU,1
RS5144,2015,1967,150,63.63471263,HDPE,1
RS174086,2015,1910,150,70.1578844,CU,1
RS169034,2012,1885,63,45.08476719,CU,1
RS157333,2011,1974,125,30.50861973,HDPE,1
RS263897,2013,2006,100,39.30397635,MPVC,1
RS46109,2015,1967,80,55.14137366,HDPE,1
RS17411,2013,1979,125,25.72084705,HDPE,1
RS169064,2015,1938,100,64.50681329,CU,1
RS136520,2013,1958,80,297.7575930000001,HDPE,1
RS245735,2012,2006,150,10.59163426,EW,1
RS147933,2013,1995,150,113.8015379,MPVC,1
RS57429,2014,1946,100,22.01182333,HDPE,1
RS19722,2013,1986,150,203.6637417,HDPE,1
RS49354,2014,1954,100,26.79374159,CU,1
RS25952,2011,1966,125,21.32397416,CU,1
RS93428,2012,1930,100,114.17712409999999,CU,1
RS188110,2012,1998,125,0.915161362,MPVC,1
RS94039,2014,1973,150,160.7358866,CU,1
RS56551,2015,1964,100,102.5241067,HDPE,1
RS46136,2014,1998,100,19.55931924,MPVC,1
RS47989,2015,1960,100,283.8564236,HDPE,1
RS208339,2014,1964,200,55.437425,CU,1
RS164972,2014,1913,225,95.75764418,CU,1
RS193295,2015,1932,80,22.11543212,CU,1
RS133442,2012,1933,80,10.84304349,CU,1
RS39599,2014,1992,150,58.1842262,HDPE,1
RS252149,2013,1964,125,238.00745,HDPE,1
RS175775,2013,1970,150,25.31111273,CU,1
RS129243,2014,1933,125,24.50445238,CU,1
RS165529,2013,1926,100,67.54634289,CU,1
RS76958,2015,1987,80,27.01625678,HDPE,1
RS55840,2015,1969,100,192.12266269999998,HDPE,1
TS2822,2015,1962,600,151.6441321,RC,1
RS146061,2011,1939,80,63.64189287,CU,1
RS150017,2012,1925,100,171.69325130000001,CU,1
RS189486,2013,1969,100,77.02859451,HDPE,1
RS171511,2014,1952,200,15.64112374,HDPE,1
RS144259,2014,1948,100,59.68303994,CU,1
RS133178,2013,1961,125,10.53093981,CU,1
RS68702,2013,1965,80,20.68107629,CU,1
RS68884,2011,1976,125,76.48178885,CU,1
RS68884,2013,1976,125,76.48178885,CU,1
RS190388,2013,1900,80,90.00473317,CU,1
RS160544,2012,1981,225,39.61990943,GI,1
RS240824,2014,2001,125,87.68490781,MPVC,1
RS4658,2015,1971,150,30.28998921,HDPE,1
RS182730,2013,1925,100,77.56514885,CU,1
RS203486,2015,1921,100,202.72370569999998,CU,1
RS194831,2015,1958,100,223.6213873,HDPE,1
RS193781,2015,1979,125,70.16647671,CU,1
RS35127,2011,1913,80,16.90414044,CU,1
RS253604,2013,2009,80,159.3372503,MPVC,1
RS252603,2011,1919,80,222.6979683,CU,1
RS165942,2015,1903,80,19.92071181,CU,1
RS43972,2015,1987,125,128.45593829999999,GI,1
RS74219,2013,1923,80,105.3920186,CU,1
RS96134,2015,1971,125,76.98096278,CU,1
RS7833,2012,1973,100,87.89682341,HDPE,1
RS33492,2013,1942,80,96.02728594,HDPE,1
RS179396,2011,1941,150,117.1530297,CU,1
RS206957,2013,1968,80,19.80774791,CU,1
RS155779,2014,1959,150,9.430221656,CU,1
RS170519,2015,1969,150,23.08421064,HDPE,1
RS51150,2013,1955,80,57.13969813,HDPE,1
RS41224,2012,1943,100,51.90854015,HDPE,1
RS41224,2015,1943,100,51.90854015,HDPE,1
RS41224,2011,1943,100,51.90854015,HDPE,1
RS153488,2014,1999,125,21.87271729,MPVC,1
RS18180,2014,1959,80,66.42072479,CU,1
RS111456,2015,1969,250,318.8105101000001,CU,1
RS113507,2014,1995,150,102.4543011,GI,1
RS187238,2015,1950,200,156.7236214,HDPE,1
RS18000,2011,1966,150,149.70861069999995,HDPE,1
RS18000,2012,1966,150,149.70861069999995,HDPE,1
RS7844,2014,1966,125,23.0030425,CU,1
RS191868,2013,1950,150,9.722808163,CU,1
RS24627,2012,1989,150,77.60345375,GI,1
RS48968,2015,1963,150,321.69459889999996,HDPE,1
RS7745,2014,1973,80,10.42776145,CU,1
RS198277,2012,1904,150,56.047233299999995,CU,1
RS18728,2013,1950,150,97.32025459,HDPE,1
RS81924,2012,1984,80,18.78884919,GI,1
RS205904,2015,1950,150,145.1192852,CU,1
RS205904,2015,1950,150,145.1192852,CU,1
RS247533,2013,2007,80,28.89579865,EW,1
RS34778,2014,1970,125,30.99424918,CU,1
RS20088,2014,1921,100,37.35884643,CU,1
RS205787,2013,1892,150,13.75077934,CU,1
RS165702,2012,1931,80,63.14716481,CU,1
RS42686,2013,1953,150,292.8687823,CU,1
RS6536,2011,1982,80,42.24611041,HDPE,1
RS165172,2014,1973,150,59.87205693,CU,1
RS189279,2013,1966,150,72.37804100000002,HDPE,1
RS8101,2014,1993,125,155.8451478,MPVC,1
RS180796,2015,1970,150,19.24657873,CU,1
RS161945,2015,1956,100,104.29827009999998,HDPE,1
RS249806,2014,1973,150,69.48601639,HDPE,1
RS236568,2014,2004,80,114.50676329999999,MPVC,1
RS23533,2012,1979,150,7.638120614,CU,1
RS173697,2011,1916,80,80.74792548,CU,1
RS264799,2014,1957,80,172.3137612,CU,1
RS170894,2013,1985,125,285.822385,HDPE,1
RS201693,2015,1950,225,116.9569504,HDPE,1
RS142091,2013,1986,80,190.2915365,GI,1
RS118529,2015,1994,150,41.65935522,MPVC,1
RS247592,2015,1929,150,54.9908399,CU,1
RS200998,2015,1972,150,7.175415363,CU,1
RS30370,2012,1983,125,63.47558357,GI,1
RS128948,2014,1979,300,137.6358753,CU,1
RS76272,2012,1977,150,74.90762119,CU,1
RS191234,2013,1925,63,469.473133,CU,1
RS135008,2014,1966,80,86.4432403,HDPE,1
RS121903,2014,1959,125,91.14112272,CU,1
RS146095,2014,1914,80,78.86657509,CU,1
RS254446,2015,2003,80,18.47076158,EW,1
RS38060,2013,1941,80,90.45742504,HDPE,1
RS208689,2014,1932,80,86.05487427,CU,1
RS202040,2013,1987,150,7.655450778,GI,1
RS194440,2013,1974,125,21.39796759,CU,1
RS43067,2014,1965,125,8.393530271,CU,1
RS253441,2013,1946,250,114.4125418,CU,1
RS190175,2011,1933,80,33.8695588,CU,1
RS178918,2012,1927,80,180.6757158,CU,1
RS203899,2011,1962,80,62.42627347,HDPE,1
RS3767,2014,1958,100,51.75023921,HDPE,1
RS178912,2015,1929,80,235.2438418,CU,1
RS201174,2015,1969,150,121.31011720000001,HDPE,1
RS129185,2012,1976,100,295.38524160000014,HDPE,1
RS176069,2013,1975,150,22.68511764,CU,1
RS141216,2015,1962,80,150.01996110000005,CU,1
RS185627,2014,1974,225,14.60931921,CU,1
RS109988,2014,1977,80,6.213550542999999,GI,1
RS201938,2012,1929,300,133.2109344,CU,1
RS201938,2014,1929,300,133.2109344,CU,1
RS201938,2014,1929,300,133.2109344,CU,1
RS56600,2015,1969,150,7.850771448,CU,1
RS44431,2014,1922,80,22.800234200000002,CU,1
RS209018,2014,1979,150,31.37055268,CU,1
RS197757,2013,1952,100,3.722170655,HDPE,1
RS165340,2014,1923,100,142.1103743,CU,1
RS15187,2012,1955,150,23.46393213,CU,1
RS170820,2015,1994,150,120.63670379999999,GI,1
RS153742,2013,1932,100,76.34875975,CU,1
RS3822,2013,1972,100,70.09182263,HDPE,1
RS128908,2013,1960,80,60.09021307,CU,1
RS74750,2013,1956,80,39.51654042,HDPE,1
RS137758,2013,1942,80,39.81688866,CU,1
RS30521,2014,1940,125,59.89905748,CU,1
RS3724,2012,1957,150,25.38711144,CU,1
RS5670,2015,1969,125,88.45170437,HDPE,1
RS28253,2012,1955,100,103.8069266,CU,1
RS5387,2013,1965,200,303.4322827000001,HDPE,1
RS163908,2015,1973,125,8.767153615,CU,1
RS173192,2013,1987,150,102.6341282,GI,1
RS158675,2015,1938,100,75.88664014,CU,1
RS76420,2015,1992,100,182.6659564,MPVC,1
RS252437,2014,1930,200,91.90970544,CU,1
RS121879,2012,1961,100,247.9489227,HDPE,1
RS105224,2015,1969,100,484.8355238,HDPE,1
RS74234,2013,1916,80,118.0208717,CU,1
RS210020,2015,1971,125,7.561786855,CU,1
RS5052,2013,1985,100,67.45394507,HDPE,1
RS71953,2014,1960,100,152.0430322,HDPE,1
RS132230,2015,1975,100,23.09268094,CU,1
RS39732,2014,1971,125,595.4925956000002,CU,1
RS116489,2014,1968,125,50.74669781,CU,1
RS204719,2013,1963,300,186.56912169999998,CU,1
RS238719,2014,1960,100,4.684804017,CU,1
RS75729,2014,1979,125,114.7417406,CU,1
RS165536,2014,1950,125,35.77494129,HDPE,1
RS211592,2011,1971,150,26.70511106,CU,1
RS64403,2013,1999,125,238.11294750000002,MPVC,1
RS160209,2013,1926,80,103.0354941,CU,1
RS211331,2015,1950,150,3.098489522,CU,1
RS51999,2012,1977,300,241.6910682,CU,1
RS40666,2013,1958,150,133.4127219,HDPE,1
RS91233,2015,1919,80,381.47796,CU,1
RS91233,2015,1919,80,381.47796,CU,1
RS66464,2014,1983,100,65.78147077,HDPE,1
RS179324,2015,1924,150,70.24888236,CU,1
RS64469,2014,1974,150,48.54686897,HDPE,1
RS106344,2011,1972,150,12.78442441,CU,1
RS13373,2011,1980,100,42.37883912,CU,1
RS181139,2014,1955,100,74.94763797,CU,1
RS117841,2014,1972,100,83.03781062,CU,1
RS49062,2012,1958,125,46.05141595,CU,1
RS189914,2013,1959,80,135.4760132,HDPE,1
RS58190,2013,1982,250,227.3658051,GI,1
RS47810,2012,1964,125,74.03772109999998,HDPE,1
RS27243,2014,1916,150,148.4609465,CU,1
RS54371,2015,1963,100,7.404800056,CU,1
RS129399,2011,1964,150,59.76319779,HDPE,1
RS20289,2015,1991,300,6.504318552999999,RC,1
RS141834,2013,1982,80,117.9113845,HDPE,1
RS133581,2013,1954,125,49.60875924,CU,1
RS129532,2015,1963,100,82.27293589,CU,1
RS158671,2014,1955,80,53.86703384,CU,1
RS153840,2014,1972,80,109.07092,HDPE,1
RS2538,2011,1947,80,39.15897263,CU,1
RS149217,2013,1924,125,35.07651209,CU,1
RS9531,2011,1981,150,186.66188019999998,HDPE,1
RS195143,2015,1972,100,125.8523288,HDPE,1
RS190848,2014,1972,200,245.2360663,CU,1
RS174579,2012,1920,250,114.33537859999998,CU,1
RS249832,2015,1977,225,123.3704699,CU,1
RS174953,2012,1961,125,357.8466047,HDPE,1
RS109698,2014,1950,100,2.323735384,HDPE,1
RS131459,2015,1932,63,24.05776793,CU,1
RS51397,2014,1964,100,200.29421090000002,HDPE,1
RS211060,2013,1975,100,12.87655497,CU,1
RS11988,2015,1965,100,99.96996995,HDPE,1
RS109661,2013,1978,80,79.72834456,HDPE,1
RS5972,2012,1956,80,15.24911711,HDPE,1
RS33419,2014,1964,100,93.9716096,HDPE,1
RS28870,2012,1970,150,61.71134134,HDPE,1
RS237936,2015,1966,80,135.2831993,CU,1
RS145599,2015,1991,125,56.455298899999995,GI,1
RS129098,2013,1970,80,126.46360659999999,HDPE,1
RS145983,2014,1949,225,25.26390555,CU,1
RS22749,2015,1962,125,44.42443666,CU,1
RS20285,2015,1986,150,30.39995819,GI,1
RS96010,2015,1978,150,136.1471319,CU,1
RS195805,2012,1950,100,34.97164253,CU,1
RS19580,2014,1949,80,65.70428909,HDPE,1
RS153772,2013,1946,200,12.53264002,CU,1
RS208352,2012,1933,100,4.8944487389999995,CU,1
RS122246,2012,1971,80,45.68043642,HDPE,1
RS197992,2015,1956,100,6.299057297999999,CU,1
RS27712,2015,1919,80,57.16564115,CU,1
RS30923,2015,1950,100,24.05370995,CU,1
RS185432,2015,1987,150,85.19750558,GI,1
RS198316,2013,1977,125,35.8450566,GI,1
RS140809,2015,1936,100,263.5125738,CU,1
RS60958,2014,1978,125,227.1453206,HDPE,1
RS204204,2014,1972,125,180.91825359999999,CU,1
RS185510,2015,1960,125,49.49025929,HDPE,1
RS51313,2013,1974,100,6.621386942999999,CU,1
RS49456,2015,1976,80,45.38122662,CU,1
RS132794,2013,1942,80,89.34016492,CU,1
RS17036,2014,1969,80,67.55388303,HDPE,1
RS206152,2015,1950,225,40.63775235,CU,1
RS20873,2015,2001,80,10.68950487,MPVC,1
RS191521,2015,1967,225,116.7276269,CU,1
RS69624,2014,1976,80,172.0508257,HDPE,1
RS11844,2013,1963,80,38.86672134,HDPE,1
RS64939,2012,1975,80,15.88146263,CU,1
RS103025,2014,1966,80,37.85697713,HDPE,1
RS241232,2013,2000,125,26.79456795,EW,1
RS196182,2013,1964,225,89.19777555,HDPE,1
RS42835,2014,1997,150,16.00961158,GI,1
RS42572,2013,1961,100,18.13305139,GI,1
RS189793,2014,1951,100,207.495012,CU,1
RS111114,2012,1979,80,170.7674262,HDPE,1
RS6336,2012,1972,125,284.9940835,HDPE,1
RS222144,2012,1971,125,18.77118616,CU,1
RS106679,2011,1960,150,72.19234929,HDPE,1
RS1482,2015,1952,80,37.47355121,HDPE,1
RS50257,2015,1965,300,12.62098336,CU,1
RS8236,2014,1983,150,158.22070219999995,HDPE,1
RS60316,2013,1995,100,19.83344034,GI,1
RS15831,2012,1994,225,7.069135842000001,RC,1
RS188604,2014,1973,125,8.303518064,CU,1
RS256144,2015,1940,80,191.7737926,HDPE,1
RS180881,2013,1964,80,85.38143751,CU,1
RS109061,2018,1979,125,49.66006936,GI,0
RS10140,2018,1970,80,12.71748158,CU,0
RS10837,2018,1979,150,18.43514983,GI,0
RS106010,2018,1993,125,3.1590582639999996,GI,0
RS10953,2018,1967,300,140.52476719999999,CU,0
RS10957,2018,1969,80,4.541857237,CU,0
RS105403,2018,1994,80,79.93965663,MPVC,0
RS105103,2018,1992,200,39.03256904,GI,0
RS10032,2018,1957,125,14.32282689,CU,0
RS103560,2018,1993,125,11.33960172,GI,0
RS106436,2018,1972,125,50.65210571,HDPE,0
RS109068,2018,1991,125,2.809327643,GI,0
RS106842,2018,1968,125,2.1730228609999998,HDPE,0
RS105166,2018,1993,300,25.63875411,GI,0
RS103969,2018,1958,80,3.926776976,CU,0
RS104348,2018,1973,150,10.92269429,CU,0
RS106839,2018,1975,300,96.12413376,CU,0
RS106749,2018,1963,250,23.31590827,CU,0
RS103472,2018,1962,100,2.816992721,HDPE,0
RS106217,2018,1967,125,24.82755198,CU,0
RS10410,2018,1983,225,8.077511334,CU,0
RS10244,2018,1962,100,76.04916774,HDPE,0
RS102994,2018,1963,80,2.581110604,CU,0
RS106192,2018,1988,80,24.7806955,GI,0
RS109164,2018,1997,125,36.00058619,MPVC,0
RS109659,2018,1987,150,1.231281018,HDPE,0
RS106338,2018,1989,125,5.541112517999999,HDPE,0
RS103107,2018,1962,300,0.948670735,CU,0
RS106139,2018,1959,150,9.51922381,CU,0
RS10759,2018,1957,150,8.742040386000001,CU,0
RS109591,2018,1993,125,1.4092545280000002,GI,0
RS105142,2018,1987,200,1.5026959869999998,GI,0
RS10829,2018,1996,100,26.57203306,MPVC,0
RS106066,2018,1958,200,28.39875536,CU,0
RS106622,2018,1962,300,3.574641985,RC,0
RS105146,2018,1986,100,103.6577767,GI,0
RS102997,2018,1958,100,2.393716966,CU,0
RS105002,2018,1980,200,33.20189506,GI,0
RS103526,2018,1968,80,4.0615870130000005,CU,0
RS105467,2018,1964,150,3.1732824319999997,HDPE,0
RS10017,2018,1968,100,10.21001598,CU,0
RS10925,2018,1964,150,52.35360076,HDPE,0
RS106498,2018,1987,150,79.3570904,GI,0
RS105053,2018,1991,125,113.8000929,GI,0
RS10441,2018,1970,80,0.8390185929999999,CU,0
RS106319,2018,1962,150,43.73046045,HDPE,0
RS105010,2018,1992,150,25.55938271,MPVC,0
RS104144,2018,1965,150,4.289002508,HDPE,0
RS105440,2018,1994,125,149.5990192,MPVC,0
RS103087,2018,1991,150,2.336146442,GI,0
RS10700,2018,1957,80,4.769625422,CU,0
RS105444,2018,1992,80,77.68152179,MPVC,0
RS109722,2018,1959,150,2.032640474,CU,0
RS106676,2018,1969,250,3.480102647,RC,0
RS106710,2018,1966,250,23.96718642,CU,0
RS10833,2018,1962,300,62.7913865,CU,0
RS10203,2018,1960,80,41.33541618,HDPE,0
RS103429,2018,1998,125,17.57418336,MPVC,0
RS103948,2018,1905,150,79.34519994,CU,0
RS105250,2018,1988,125,25.21112303,GI,0
RS109665,2018,1981,100,165.2736216,HDPE,0
RS106703,2018,1975,250,4.168769105,CU,0
RS106261,2018,1961,100,21.42573793,CU,0
RS105205,2018,1977,125,67.99928536,HDPE,0
RS105372,2018,1991,125,21.00216737,MPVC,0
RS106294,2018,1984,80,3.4619136289999997,GI,0
RS109151,2018,1986,125,101.45466979999999,GI,0
RS10888,2018,1982,150,2.060260021,GI,0
RS107006,2018,1976,150,3.254046497,CU,0
RS105230,2018,1993,125,4.290274955,GI,0
RS105098,2018,1984,150,2.415198367,GI,0
RS10915,2018,1975,125,8.060080369,CU,0
RS105383,2018,1990,300,11.56431258,GI,0
RS109102,2018,1978,150,18.99557387,CU,0
RS106427,2018,1993,125,4.25055373,MPVC,0
RS10891,2018,1985,250,3.50364254,RC,0
RS105986,2018,1979,300,6.493733387000001,GI,0
RS106254,2018,1976,100,2.0292268890000003,HDPE,0
RS104362,2018,1982,150,7.788990257999999,GI,0
RS105452,2018,1995,100,2.000370769,MPVC,0
RS106881,2018,1970,80,2.37727056,HDPE,0
RS10175,2018,1973,80,33.24791069,CU,0
RS105043,2018,1989,150,113.8832863,GI,0
RS10371,2018,1967,150,141.8857883,HDPE,0
RS106310,2018,1963,150,22.23039362,HDPE,0
RS104397,2018,1990,150,191.14758999999998,GI,0
RS105216,2018,1995,125,10.51413189,GI,0
RS109121,2018,1964,125,9.382662524,HDPE,0
RS102928,2018,1967,150,89.85949049,CU,0
RS10419,2018,1960,225,7.999781221,CU,0
RS104298,2018,1958,80,46.81098874,HDPE,0
RS109095,2018,1980,80,2.217566791,HDPE,0
RS10726,2018,1970,150,5.458167477000001,CU,0
RS106984,2018,1983,100,4.606405479,GI,0
RS109183,2018,2002,150,150.0704858,MPVC,0
RS10320,2018,1965,100,2.193753109,CU,0
RS104152,2018,1970,150,2.404331951,CU,0
RS10855,2018,1963,150,5.693363574,CU,0
RS105313,2018,1994,100,54.90365649,MPVC,0
RS106728,2018,1968,100,2.617189894,CU,0
RS105065,2018,1983,125,11.10386896,GI,0
RS109592,2018,1996,100,4.761771072,GI,0
RS109213,2018,1986,125,1.451612905,GI,0
RS105143,2018,1967,200,2.126876127,CU,0
RS106756,2018,1958,80,1.414719562,HDPE,0
RS105271,2018,1988,225,9.638391732,GI,0
RS106540,2018,1971,150,401.529719,HDPE,0
RS10820,2018,1996,250,5.868877378,GI,0
RS106305,2018,1964,150,422.15943160000006,CU,0
RS10110,2018,1958,100,1.9452856330000001,HDPE,0
RS104440,2018,1989,80,32.35668627,GI,0
RS106871,2018,1993,150,29.72723372,MPVC,0
RS104339,2018,1994,150,25.4449965,MPVC,0
RS106469,2018,1996,150,46.62156081,MPVC,0
RS104296,2018,1972,250,2.155751186,CU,0
RS105995,2018,1991,125,6.189438083,GI,0
RS106928,2018,1993,80,4.728631855,MPVC,0
RS106082,2018,1958,150,10.32059002,HDPE,0
RS106978,2018,1981,100,6.044038157,CU,0
RS103097,2018,1991,150,19.71914421,GI,0
RS10018,2018,1961,100,13.31848121,CU,0
RS10048,2018,1961,80,6.215213487000001,HDPE,0
RS102953,2018,1964,125,163.7713929,CU,0
RS106297,2018,1972,150,1.399881928,CU,0
RS103058,2018,1971,80,11.18631651,CU,0
RS103567,2018,1974,125,1.647087903,RC,0
RS105357,2018,1997,150,13.64391764,MPVC,0
RS105207,2018,1976,225,144.1024543,HDPE,0
RS10373,2018,1979,150,7.767880217999999,CU,0
RS103110,2018,1971,125,149.76296159999995,CU,0
RS103137,2018,1963,80,1.8960593559999999,HDPE,0
RS106584,2018,1976,250,9.476351757,CU,0
RS106374,2018,1970,150,7.847554818,CU,0
RS10253,2018,1966,80,36.93491656,CU,0
RS102990,2018,1952,100,28.44040472,CU,0
RS105257,2018,1990,80,21.3446612,MPVC,0
RS109092,2018,1974,200,32.85069273,CU,0
RS109133,2018,1990,150,36.97938761,HDPE,0
RS106210,2018,1966,125,1.712989572,HDPE,0
RS10529,2018,1965,125,28.4807941,CU,0
RS103076,2018,1958,125,12.06918963,HDPE,0
RS10939,2018,1980,100,38.62101918,CU,0
RS105325,2018,1989,100,9.768017647999999,MPVC,0
RS105267,2018,1995,100,88.18791712,GI,0
RS106206,2018,1983,150,12.75111576,GI,0
RS104189,2018,1959,200,2.361994785,CU,0
RS106176,2018,1959,225,62.48362329,CU,0
RS10732,2018,1960,150,18.19264126,CU,0
RS10865,2018,1983,125,7.3045732989999985,GI,0
RS10641,2018,1991,80,2.7646645339999996,GI,0
RS106607,2018,1961,125,59.27884624,HDPE,0
RS106817,2018,1984,125,0.807891114,CU,0
RS106419,2018,1997,125,28.194266600000002,MPVC,0
RS102913,2018,1975,125,3.3743590510000003,CU,0
RS106456,2018,1983,125,50.02281117,HDPE,0
RS104301,2018,1974,300,43.96501607,CU,0
RS106904,2018,1968,150,2.501340001,HDPE,0
RS109078,2018,1973,150,3.2560438769999998,HDPE,0
RS102989,2018,1962,125,116.3623144,HDPE,0
RS106046,2018,1963,100,229.260098,HDPE,0
RS105379,2018,1991,80,26.741818300000002,MPVC,0
RS106292,2018,1983,150,10.25626313,GI,0
RS105150,2018,1983,150,3.874621693,GI,0
RS10895,2018,1969,125,2.7205021260000004,CU,0
RS10511,2018,1962,80,29.60939628,CU,0
RS109071,2018,1988,125,6.365508222000001,GI,0
RS106200,2018,1985,125,3.249397552,GI,0
RS104408,2018,1994,150,111.35597720000001,MPVC,0
RS105349,2018,1994,150,13.16453045,MPVC,0
RS106704,2018,1984,150,9.172611317000001,CU,0
RS106528,2018,1987,100,94.55211949999999,GI,0
RS10795,2018,1956,125,14.99795848,CU,0
RS106995,2018,1980,150,1.549714875,CU,0
RS106317,2018,1966,125,184.55970359999998,HDPE,0
RS106247,2018,1992,125,146.1167293,GI,0
RS109680,2018,1941,80,51.43831718,CU,0
RS10235,2018,1969,80,22.77925807,CU,0
RS103507,2018,1991,125,12.94297865,GI,0
RS105046,2018,1985,80,7.242213735,GI,0
RS10493,2018,1961,100,13.83912157,CU,0
RS106502,2018,1974,125,2.511065437,CU,0
RS104367,2018,1994,125,3.501221867,MPVC,0
RS104231,2018,1978,80,7.203889523,CU,0
RS102950,2018,1983,250,2.3296660030000003,GI,0
RS10756,2018,1963,100,9.504582536000001,CU,0
RS10722,2018,1960,80,11.71106548,CU,0
RS105177,2018,1978,80,10.7861911,HDPE,0
RS109097,2018,1973,300,3.5673088739999996,CU,0
RS105109,2018,1969,225,2.048695674,CU,0
RS10904,2018,1982,125,28.15536541,RC,0
RS105124,2018,1985,300,26.35398514,GI,0
RS104194,2018,1963,200,18.98312423,CU,0
RS106205,2018,1987,125,59.89420029,GI,0
RS106536,2018,1993,125,47.22994233,MPVC,0
RS103973,2018,1958,125,22.72648581,CU,0
RS105407,2018,1992,150,71.40306714,MPVC,0
RS104209,2018,1980,150,16.02811108,GI,0
RS104991,2018,1997,100,6.6941975000000005,MPVC,0
RS103980,2018,1963,125,3.9915585910000004,CU,0
RS10894,2018,1977,150,2.776599289,GI,0
RS106248,2018,1984,125,7.93653976,GI,0
RS105016,2018,1987,300,5.17561019,GI,0
RS103511,2018,1959,200,1.5109380680000002,CU,0
RS103471,2018,1955,80,3.2158473560000003,HDPE,0
RS10585,2018,1962,100,176.8245221,HDPE,0
RS105373,2018,1991,80,54.38335558,MPVC,0
RS10435,2018,1995,125,15.01146184,GI,0
RS105392,2018,1990,100,17.54517424,MPVC,0
RS106155,2018,1956,80,6.9614063160000015,CU,0
RS104173,2018,1992,125,11.59493277,MPVC,0
RS103563,2018,1982,200,8.947963022,GI,0
RS105331,2018,1990,80,111.75454769999999,MPVC,0
RS103937,2018,1988,125,33.19831948,GI,0
RS106012,2018,1978,125,6.436854517,GI,0
RS106492,2018,1997,150,7.585459986,MPVC,0
RS105243,2018,1990,80,124.84922820000001,GI,0
RS103079,2018,1985,150,144.16433480000003,GI,0
RS105022,2018,1971,100,12.81069508,CU,0
RS105029,2018,1986,150,203.90566040000002,HDPE,0
RS106440,2018,1968,150,4.416266456000001,HDPE,0
RS104118,2018,1967,80,5.3243710339999994,HDPE,0
RS10079,2018,1985,100,4.95564874,GI,0
RS105347,2018,1991,80,86.19833183,MPVC,0
RS10434,2018,1974,125,19.51597078,HDPE,0
RS104395,2018,1993,125,128.2989607,GI,0
RS106543,2018,1968,150,1.4039400340000001,CU,0
RS106845,2018,1973,150,5.965184515,CU,0
RS104349,2018,1986,200,232.587119,GI,0
RS106219,2018,1969,150,24.87612033,CU,0
RS103106,2018,1980,125,5.038561563,GI,0
RS104242,2018,1968,150,31.35550485,HDPE,0
RS106876,2018,1979,150,22.28539747,HDPE,0
RS10802,2018,1955,80,74.74581288,HDPE,0
RS10068,2018,1960,125,89.44333729,HDPE,0
RS106678,2018,1968,250,94.87407855,CU,0
RS10433,2018,1996,100,10.96176208,GI,0
RS106735,2018,1962,80,3.5094196560000004,CU,0
RS10536,2018,1958,80,9.399019047000001,CU,0
RS104383,2018,1984,150,2.428954553,GI,0
RS105377,2018,1991,125,238.58495630000002,MPVC,0
RS106794,2018,1966,150,234.9072418,HDPE,0
RS105265,2018,1991,225,8.701975257,GI,0
RS106284,2018,1965,150,2.479877253,HDPE,0
RS10813,2018,1996,125,8.440605702000001,MPVC,0
RS10521,2018,1963,225,3.0654726510000003,CU,0
RS10844,2018,1988,150,12.59264884,GI,0
RS106609,2018,1986,300,10.23876536,GI,0
RS103941,2018,1938,100,4.393712417,CU,0
RS103500,2018,1968,300,24.7835806,CU,0
RS105442,2018,1991,80,32.08457178,MPVC,0
RS106093,2018,1973,225,50.61617648,CU,0
RS10883,2018,1969,150,2.51831337,CU,0
RS10064,2018,1962,80,13.71799827,CU,0
RS104288,2018,1990,125,2.027260068,GI,0
RS109195,2018,1991,80,36.91252027,MPVC,0
RS105203,2018,1977,180,2.384438734,HDPE,0
RS104432,2018,1988,125,10.41278862,GI,0
RS103947,2018,1899,150,2.586597025,CU,0
RS104981,2018,1999,300,248.7337002,GI,0
RS106073,2018,1979,125,9.532252668,CU,0
RS109076,2018,1974,80,2.615377854,CU,0
RS10341,2018,1956,100,42.09613574,HDPE,0
RS106362,2018,1969,250,10.111597999999999,CU,0
RS106657,2018,1966,125,41.24928822,HDPE,0
RS105017,2018,1985,150,3.15044565,GI,0
RS104334,2018,1994,200,45.07798494,GI,0
RS106952,2018,1972,150,2.872891915,HDPE,0
RS106841,2018,1999,125,4.721552924,RC,0
RS104090,2018,1980,200,8.892855432000001,CU,0
RS104287,2018,1972,200,1.516489769,RC,0
RS106829,2018,1997,125,2.470376704,GI,0
RS10157,2018,1961,150,7.084261809,CU,0
RS105085,2018,1982,225,24.03963396,CU,0
RS103970,2018,1963,80,22.45825211,CU,0
RS105057,2018,1985,150,99.08883572,GI,0
RS104993,2018,2001,100,103.74962420000001,MPVC,0
RS105095,2018,1989,125,15.33306603,HDPE,0
RS106312,2018,1957,80,262.89139720000003,HDPE,0
RS102967,2018,1969,150,9.968255721,CU,0
RS106426,2018,1985,125,393.2181415,HDPE,0
RS106960,2018,1966,80,6.309644186,CU,0
RS109123,2018,1973,150,70.72219922,HDPE,0
RS104962,2018,1983,125,64.12988075,GI,0
RS105433,2018,1990,250,0.695155547,GI,0
RS104986,2018,2000,125,75.41803385,MPVC,0
