Part ID,Failure_Year
RS69107,2006
RS94476,2005
RS94518,2006
RS116544,2003
RS42418,2011
RS158308,2002
RS20477,2005
RS23070,2001
RS15506,2010
RS147680,2009
RS211719,2006
RS6402,2004
RS34749,2006
RS134697,2003
RS33178,2002
RS50612,2000
RS50612,2001
RS238675,2004
RS210438,2002
RS10551,2009
RS14528,2001
RS8507,2003
RS15704,2002
RS124210,2000
RS187319,2004
RS116097,2003
RS185265,2004
RS146077,2001
RS24026,2002
RS8618,2004
RS137881,2002
RS37606,2004
RS74246,2002
RS179537,2005
RS36558,2006
RS196523,2006
RS84539,2005
RS193603,2012
RS193649,2003
RS202689,2005
TS10552,2007
RS46615,2007
RS27745,2007
RS10343,2008
RS56527,2009
RS172113,2010
RS74429,2002
RS72258,2006
RS185819,2005
RS83016,2005
RS58426,2001
RS10652,2007
RS162858,2008
RS31830,2001
RS169741,2009
RS75395,2005
RS69003,2005
RS113336,2011
RS3575,2002
RS50002,2004
RS81433,2009
RS157956,2005
RS10183,2006
RS112665,2008
RS139965,2007
RS111755,2010
RS201270,2004
RS74264,2009
RS166899,2009
RS163752,2008
RS66310,2000
RS66302,2009
RS119032,2003
RS91575,2010
RS193639,2010
RS13108,2006
RS113790,2012
RS171624,2004
RS171624,2002
RS204244,2002
RS75851,2008
RS165283,2002
RS165283,2004
RS196666,2008
RS138789,2004
RS41141,2010
RS188962,2010
RS41118,2007
RS182450,2009
RS3581,2007
RS138415,2007
RS163155,2011
RS180390,2007
RS192859,2009
RS192815,2007
RS144215,2007
RS43598,2007
RS51175,2003
RS117072,2010
RS96181,2006
RS136793,2006
RS20607,2006
RS24791,2004
RS40840,2005
RS36048,2004
RS156052,2012
RS194112,2007
RS167449,2008
RS193329,2001
RS118810,2005
RS206910,2008
RS198649,2011
RS47201,2008
RS37568,2005
RS200688,2002
RS176373,2006
RS183158,2010
RS18455,2004
RS135911,2005
RS239054,2003
RS123649,2007
RS113742,2009
RS93777,2005
RS18302,2007
RS56080,2003
RS183482,2009
RS162891,2005
RS114465,2003
RS9857,2008
RS159773,2004
RS172359,2007
RS18134,2006
RS168880,2003
RS204975,2001
RS206290,2002
RS202763,2009
RS28432,2010
RS154639,2010
RS131940,2010
RS44011,2006
RS115693,2009
RS166810,2002
RS166810,2005
RS22932,2002
RS97021,2001
RS7375,2012
RS184303,2001
RS188472,2012
RS176937,2005
RS68425,2004
RS211616,2006
RS172860,2003
RS21169,2003
RS40901,2005
RS58299,2005
RS20133,2011
RS20117,2004
RS12613,2005
RS133686,2007
RS168386,2012
RS29087,2010
RS5625,2007
RS183393,2005
RS51609,2005
RS22753,2010
RS126527,2005
RS206606,2004
RS206604,2002
RS125936,2005
RS56663,2005
RS184340,2004
RS11048,2008
RS11052,2008
RS11050,2010
RS161195,2008
RS161058,2005
RS164287,2004
RS211447,2004
RS241544,2007
RS120976,2002
RS37878,2005
RS119253,2005
RS119253,2006
RS84762,2003
RS228623,2005
RS176367,2005
RS58792,2007
RS4572,2005
RS76533,2005
RS10962,2006
RS35126,2008
RS207785,2002
RS207785,2000
RS23331,2004
RS115729,2007
RS45093,2007
RS72349,2003
RS72349,2001
RS178331,2005
RS194268,2003
RS3885,2008
RS161720,2005
RS24841,2002
RS118116,2004
RS118116,2001
RS5152,2005
RS113407,2008
RS200032,2005
RS199880,2011
RS104056,2006
RS211529,2009
RS231649,2001
RS206983,2001
RS34965,2004
RS176279,2005
RS132757,2005
RS69308,2005
RS113949,2003
RS10858,2003
RS184338,2007
RS12297,2009
RS19590,2004
RS169529,2008
RS76856,2009
RS171650,2008
RS124122,2007
RS21906,2005
RS12488,2011
RS62847,2008
RS201210,2007
RS40281,2005
RS40148,2007
RS40149,2002
RS125144,2012
RS6261,2006
RS154918,2004
RS206205,2001
TS5230,2008
RS160611,2009
RS36159,2001
RS106114,2008
RS37652,2008
RS45019,2011
RS18191,2007
RS11112,2006
RS154721,2004
RS95446,2004
RS43427,2005
RS205905,2002
RS19604,2006
RS28764,2011
RS138270,2008
RS138270,2006
RS68761,2007
RS188832,2010
RS18139,2007
RS114415,2003
RS196985,2010
RS130782,2002
RS133368,2004
RS18742,2007
RS69642,2003
RS193510,2004
RS119167,2001
RS187334,2006
RS9870,2007
RS168959,2008
RS121998,2010
RS122917,2008
RS172050,2007
RS74707,2010
RS51783,2005
RS48131,2008
RS20806,2007
RS50317,2009
RS10571,2001
RS38181,2007
RS148823,2003
RS36484,2005
RS61975,2004
RS35389,2009
RS4105,2006
RS58514,2009
RS7009,2008
RS194299,2011
RS7009,2007
RS68024,2002
RS123619,2007
RS159848,2003
RS150455,2007
RS125707,2005
RS115946,2007
RS176014,2009
RS93297,2010
RS196633,2005
RS37956,2011
RS160587,2006
RS188192,2006
RS202987,2006
RS163553,2005
RS6399,2009
RS64199,2008
RS14528,2009
RS58845,2009
RS49872,2008
RS125936,2008
RS118553,2007
RS186795,2011
RS143543,2010
RS193662,2007
RS193662,2009
RS172534,2007
RS13142,2006
RS95986,2004
RS16797,2005
RS158538,2008
RS162248,2010
RS34834,2003
RS34834,2005
RS143485,2010
RS158367,2005
RS155976,2003
RS155976,2004
RS155976,2009
RS18586,2009
RS180181,2006
RS192281,2002
RS31098,2005
RS20578,2004
RS12790,2004
RS83984,2006
RS97022,2009
RS206495,2005
RS206495,2003
RS41832,2009
RS3832,2005
RS161806,2006
RS125298,2007
RS11963,2004
RS32957,2005
RS117092,2002
RS117106,2004
RS149183,2002
RS114395,2006
RS172436,2003
RS145569,2004
RS18207,2008
RS193536,2005
RS6892,2005
RS158838,2003
RS6938,2009
RS177904,2007
RS82358,2010
RS19590,2004
RS84756,2000
RS31870,2009
RS43668,2002
RS43668,2012
RS95382,2005
RS43597,2003
RS43597,2005
RS144212,2007
RS208956,2006
RS125878,2001
RS125878,2003
RS133413,2005
RS190189,2005
RS23346,2009
RS92526,2010
RS43741,2006
TS62479,2006
RS177494,2010
RS206395,2001
RS206554,2006
RS42418,2007
RS161581,2006
RS38462,2006
RS46615,2002
RS46615,2007
RS46615,2008
RS46615,2006
RS46615,2005
RS113357,2006
RS4120,2007
RS211051,2006
RS202587,2009
RS62142,2003
RS190017,2008
RS168507,2009
RS45025,2004
RS206597,2007
RS160912,2007
RS159769,2002
RS15738,2006
RS143373,2005
RS94509,2001
RS235359,2006
RS112116,2003
RS207803,2006
RS163652,2008
RS94582,2003
RS91145,2003
RS179337,2010
RS2404,2011
RS184027,2005
RS19011,2003
RS162900,2005
RS120998,2007
RS15219,2005
RS8753,2004
RS150286,2008
RS119400,2003
RS172178,2006
RS196023,2011
RS44737,2004
RS234333,2010
RS179209,2009
RS209399,2003
RS56776,2002
RS56781,2005
RS114199,2004
RS193401,2006
RS51033,2003
RS191844,2006
RS14815,2006
RS116132,2007
RS161738,2005
RS49228,2005
RS160811,2004
RS23040,2003
RS23040,2005
RS176933,2003
RS15092,2008
RS165448,2004
RS165462,2002
RS165514,2011
RS165554,2007
RS172442,2005
RS192452,2006
RS42984,2002
RS113958,2005
RS149266,2006
RS45327,2008
RS197596,2000
RS84792,2004
RS40677,2008
RS40502,2009
RS193954,2008
RS114003,2007
RS28483,2007
RS168762,2009
RS42936,2002
RS52332,2006
RS188997,2006
RS158362,2003
RS50107,2004
RS51538,2000
RS1540,2004
RS58809,2009
RS58809,2010
RS31876,2007
RS176002,2003
RS132874,2005
RS158038,2002
RS185673,2005
RS126001,2009
RS19163,2007
RS216753,2009
RS72162,2005
RS181867,2004
RS116296,2007
RS97228,2005
RS106776,2004
RS74696,2007
RS198490,2008
RS44761,2006
RS206844,2010
RS123422,2008
RS135134,2002
RS8646,2001
RS8640,2007
RS64536,2003
RS146136,2011
RS118061,2009
RS109127,2005
RS114052,2003
RS184158,2008
RS168528,2007
RS55186,2010
RS125142,2003
RS82305,2001
RS193173,2007
RS42009,2004
RS155901,2006
RS176258,2007
RS5834,2002
RS8880,2009
RS8880,2006
RS8880,2005
RS43625,2006
RS5879,2010
RS15615,2004
RS113823,2007
RS147774,2002
RS69033,2008
RS9957,2010
RS49979,2007
RS72935,2005
RS206032,2008
RS194323,2006
RS14881,2002
RS14881,2001
RS121110,2003
RS187340,2008
RS75266,2004
RS75266,2003
RS121913,2008
RS182574,2006
RS170121,2004
RS168880,2012
RS139510,2008
RS21884,2003
RS62968,2006
RS229260,2007
RS14682,2007
RS97157,2005
RS165859,2005
RS130335,2007
RS11429,2007
RS211917,2005
RS46179,2006
RS176795,2003
RS46803,2007
RS179948,2011
RS118726,2004
RS3877,2003
RS58787,2007
RS175569,2010
RS5704,2012
RS128698,2008
RS104245,2005
RS46717,2007
RS76067,2002
RS76055,2004
RS29243,2010
RS44095,2008
RS109645,2004
RS32154,2009
RS16562,2002
RS62571,2009
RS16587,2007
RS176541,2003
RS174714,2009
RS124210,2004
RS184195,2007
RS20178,2008
RS129503,2001
RS198090,2007
RS8609,2006
RS91142,2005
RS175317,2006
RS75450,2008
RS150435,2007
RS20362,2002
RS158580,2011
RS32807,2005
RS44512,2012
RS182370,2007
RS203395,2007
RS112831,2012
RS20524,2004
RS58057,2005
RS47247,2007
RS178755,2008
RS182198,2002
RS3867,2007
RS35208,2009
RS35208,2008
RS201541,2002
RS176747,2010
RS33469,2003
RS129527,2003
RS188317,2009
RS194241,2009
RS192426,2005
RS192426,2011
RS176551,2007
RS109653,2008
RS131309,2010
RS91613,2007
RS64272,2003
RS7549,2006
RS62928,2010
RS62415,2008
RS143513,2004
RS10897,2009
RS67081,2003
RS186337,2004
RS120306,2005
RS115920,2010
RS36376,2009
RS158308,2004
RS153153,2007
RS147508,2006
RS213038,2003
RS147683,2008
RS99476,2004
RS224441,2003
RS172051,2008
RS149057,2007
RS5133,2002
RS153661,2007
RS198608,2003
RS166187,2003
RS8829,2009
RS163334,2008
RS209130,2007
RS160811,2011
RS14485,2008
RS209399,2002
RS93850,2006
RS22733,2008
RS165701,2000
RS12002,2000
RS21748,2003
RS161740,2000
RS178892,2003
RS118432,2003
RS94738,2003
RS194295,2001
RS94547,2003
RS91546,2002
RS11017,2003
RS219026,2004
RS19590,2003
RS229066,2005
TS59485,2006
TS59378,2004
RS146074,2004
RS11008,2007
RS15631,2008
RS63712,2006
RS208164,2010
RS47979,2003
RS15202,2005
RS185316,2012
RS65898,2006
RS55989,2008
TS59485,2006
RS206442,2005
RS176747,2004
RS55987,2007
TS60815,2006
TS59098,2007
RS199013,2004
RS125707,2011
RS152579,2004
RS208638,2011
RS10834,2007
RS200194,2009
RS51715,2007
RS10013,2010
RS82237,2011
RS194773,2009
RS197231,2005
RS49533,2006
RS14756,2008
RS169522,2010
RS142627,2006
RS43092,2008
RS68652,2006
RS236751,2010
RS212611,2010
RS198753,2003
RS16114,2007
RS27333,2008
RS4467,2010
RS4235,2006
RS171765,2010
RS33508,2007
RS59682,2007
RS126552,2007
RS163125,2011
RS52207,2009
RS48511,2001
RS133166,2005
RS175257,2006
RS139782,2007
RS192821,2004
RS111862,2005
RS9761,2007
RS8875,2010
RS191463,2006
RS116396,2007
RS138255,2006
RS47937,2000
RS72891,2006
RS40074,2006
RS117664,2001
RS60691,2007
RS180088,2002
RS20654,2007
RS167751,2005
RS115734,2007
RS64727,2000
RS176004,2009
RS196048,2005
RS55553,2006
RS34886,2008
RS36482,2009
RS168528,2002
RS172949,2005
RS60122,2000
RS193153,2010
RS193153,2006
RS61274,2008
RS160535,2008
RS58419,2004
RS58424,2008
RS41398,2003
RS195706,2006
RS75405,2004
RS75405,2000
RS206560,2009
RS206560,2005
RS51728,2008
RS197702,2008
RS76670,2005
RS193662,2005
RS145465,2007
RS1412,2004
RS22884,2010
RS94506,2002
RS176242,2007
RS10857,2003
RS10859,2004
RS10859,2002
RS156000,2005
RS155976,2004
RS209148,2004
RS193447,2007
RS60835,2005
RS60835,2001
RS174544,2006
RS38242,2006
RS12967,2011
RS52265,2007
RS158841,2003
RS158838,2006
RS158841,2006
RS42418,2007
RS46563,2004
RS46563,2005
RS72828,2008
RS4125,2005
RS59530,2009
RS180151,2008
RS37938,2005
RS44537,2003
RS49726,2006
RS56712,2003
RS49229,2004
RS31634,2005
RS196095,2005
RS196095,2005
RS52382,2009
RS26843,2005
RS43086,2006
RS200513,2005
RS142647,2007
RS202136,2009
RS239167,2004
RS54137,2005
RS47973,2006
RS61703,2004
RS148977,2002
RS38828,2003
RS180872,2004
RS76911,2001
RS211080,2008
RS164829,2008
RS207927,2011
RS14699,2009
RS198778,2010
RS20945,2005
RS49085,2007
RS19194,2010
RS70663,2006
RS10949,2012
RS123759,2009
RS162903,2007
RS160170,2003
RS168670,2003
RS84738,2006
RS38311,2006
RS163822,2004
RS76929,2002
RS65014,2005
RS147370,2002
RS154202,2004
RS94855,2001
RS43809,2008
RS135090,2005
RS175415,2008
RS10239,2003
RS157921,2007
RS44343,2008
RS138393,2005
RS19978,2008
RS40491,2004
RS7352,2001
RS42338,2009
RS39349,2003
RS208122,2006
RS196951,2008
RS28976,2006
RS28976,2004
RS36967,2007
RS162885,2011
RS98954,2005
RS81582,2004
RS118734,2006
RS8625,2006
RS197667,2006
RS93411,2001
RS195771,2007
RS162921,2006
RS62030,2009
RS49533,2006
RS95335,2004
RS162680,2006
RS180669,2005
RS37113,2006
RS71550,2007
RS168727,2006
RS32358,2004
RS195187,2009
RS193157,2004
RS122281,2004
RS23932,2008
RS23932,2004
RS38777,2002
RS38777,2004
RS130675,2007
RS131211,2008
RS109738,2009
RS50269,2007
RS15332,2007
RS39436,2005
RS11065,2005
RS4233,2005
RS187159,2002
RS4344,2008
RS15032,2005
RS47230,2001
RS113837,2009
RS256132,2011
RS14996,2010
RS181588,2007
RS198960,2003
RS195852,2010
RS165535,2009
RS191512,2004
RS190344,2005
RS190344,2003
RS21908,2004
RS33058,2008
RS42354,2003
RS222156,2003
RS75569,2002
RS43089,2004
RS117379,2005
RS117379,2003
RS117379,2003
RS140079,2010
RS140079,2002
RS30363,2001
RS68915,2009
RS131420,2006
RS206235,2007
RS112017,2007
RS28762,2004
RS71658,2003
RS94586,2007
RS44405,2009
RS14220,2004
RS68743,2003
RS198443,2001
RS111862,2010
RS115822,2003
RS54297,2003
RS136199,2003
RS48686,2011
RS48653,2011
RS211321,2009
RS188903,2009
RS160374,2005
RS94940,2010
RS187173,2009
RS10533,2009
RS36103,2004
RS120255,2004
RS10785,2004
RS28260,2005
RS106971,2007
RS9870,2010
RS166674,2008
RS42456,2001
RS189496,2008
RS84617,2009
RS25514,2007
RS25399,2007
RS121998,2012
RS50428,2005
RS211481,2010
RS208866,2009
RS10569,2008
RS10579,2002
RS10579,2008
RS40293,2006
RS133172,2008
RS119064,2009
RS133397,2008
RS20849,2007
RS54386,2008
RS206406,2005
RS206717,2007
RS60972,2004
RS160633,2004
RS164297,2007
RS49308,2008
RS189228,2004
RS131440,2005
RS113910,2011
RS7009,2006
RS178691,2009
RS61585,2007
RS150044,2006
RS93320,2006
RS13137,2003
RS36378,2007
RS51899,2006
RS128963,2011
RS179339,2004
RS50561,2005
RS49692,2010
RS92558,2006
RS198290,2009
RS2320,2003
RS49803,2008
RS5635,2005
RS198208,2009
RS92519,2005
RS34834,2006
RS182714,2005
RS143485,2003
RS21127,2008
RS158367,2006
RS68931,2007
RS136184,2006
RS123318,2002
RS67973,2010
RS60077,2005
RS5654,2005
RS203127,2003
RS46689,2010
RS25050,2009
RS199025,2008
RS195937,2005
RS68643,2005
RS91583,2008
RS42305,2009
RS104294,2003
RS28502,2005
RS119796,2004
RS174544,2008
RS132745,2002
RS159878,2008
RS199689,2003
RS44645,2001
RS211969,2006
RS211413,2010
RS171549,2008
RS94937,2005
RS97225,2004
RS114549,2006
RS136117,2008
RS177903,2005
RS72182,2006
RS170452,2007
RS198028,2001
RS228171,2007
RS144212,2005
RS187171,2002
RS106590,2007
RS106590,2004
RS123632,2008
RS94520,2002
RS142531,2011
RS195617,2009
RS125678,2005
RS146077,2004
RS209534,2005
RS209495,2007
RS185969,2004
RS128261,2004
RS43502,2006
RS39359,2004
RS54746,2004
RS206506,2004
RS55816,2009
RS196728,2006
RS50718,2005
RS142961,2010
RS194004,2005
RS5793,2006
RS5793,2006
RS186125,2007
RS49073,2003
RS179408,2008
RS44607,2005
RS115256,2008
RS16421,2003
RS16421,2004
RS168507,2004
RS195629,2002
RS195629,2010
RS34397,2003
RS143478,2011
RS179211,2010
RS9080,2007
RS46666,2006
RS13238,2002
RS13238,2004
RS115901,2011
RS42966,2007
RS96135,2003
RS12499,2007
RS157967,2011
RS84750,2011
RS61726,2005
RS195515,2007
RS195612,2008
RS106523,2006
RS197656,2009
RS22121,2011
RS20629,2010
RS19582,2008
RS50536,2006
RS152074,2005
TS4212,2005
RS117863,2005
RS37566,2011
RS37566,2007
RS68359,2010
RS142896,2007
RS142896,2009
RS33135,2005
RS34218,2006
RS63359,2001
RS46316,2007
RS200374,2004
RS50848,2010
RS74249,2009
RS203779,2003
RS38004,2005
RS55992,2008
RS69039,2010
RS46840,2008
RS188176,2002
RS104197,2003
RS63352,2005
TS59690,2005
RS10219,2002
RS55458,2007
RS117367,2008
RS57545,2005
RS66558,2007
RS4339,2005
RS175982,2003
RS132735,2010
RS114616,2006
RS129126,2008
RS195614,2010
RS195614,2008
RS245384,2012
RS30985,2003
RS20486,2012
RS165180,2004
RS43712,2005
RS99713,2002
RS22626,2002
RS196588,2008
RS196431,2004
RS175838,2005
RS175838,2004
RS210445,2005
RS74728,2004
RS135135,2008
RS206773,2004
RS209429,2009
RS244793,2007
RS47791,2003
RS47791,2007
RS122339,2007
RS19053,2009
RS195584,2011
RS14485,2007
RS189651,2004
RS55825,2003
RS192659,2002
RS16407,2001
RS18073,2007
RS159771,2000
RS155902,2006
RS155902,2004
RS93222,2007
RS159068,2007
RS90644,2009
RS115969,2000
RS203303,2008
RS86587,2005
RS123577,2006
RS24638,2006
RS159508,2006
RS163732,2008
RS125664,2008
RS46267,2001
RS40632,2003
RS83032,2002
RS6067,2009
RS203062,2008
RS25987,2002
RS130751,2004
RS44417,2004
RS194330,2007
RS188515,2004
RS158023,2007
RS129225,2011
RS239091,2005
RS46203,2004
RS76151,2005
RS34527,2005
RS20820,2008
RS21771,2007
RS6407,2003
RS212569,2006
RS204975,2006
RS134102,2010
RS159483,2009
RS14678,2003
RS14678,2008
RS120260,2010
RS141213,2003
RS163114,2002
RS176526,2009
RS46951,2003
RS38773,2006
RS56719,2001
RS165073,2006
RS44951,2010
RS143593,2003
RS143593,2003
RS18646,2008
RS130674,2009
RS39376,2003
RS185694,2008
RS202640,2007
RS21643,2008
RS19602,2004
RS193459,2006
RS8741,2011
RS111390,2012
RS208021,2006
RS20018,2004
RS16731,2008
RS192608,2001
RS8925,2004
RS8597,2004
RS6993,2007
RS12035,2005
RS154355,2003
RS143704,2012
RS136479,2003
RS10569,2002
RS10569,2010
RS116179,2007
RS39339,2011
RS113821,2004
RS113821,2002
RS113821,2010
RS181189,2006
RS179902,2010
RS38027,2006
RS166049,2010
RS51055,2002
RS51055,2006
RS47246,2004
RS47246,2012
RS137777,2007
RS175675,2009
RS172860,2005
RS66258,2009
RS66258,2005
RS14994,2008
RS159674,2004
RS106214,2007
RS16285,2001
RS84196,2001
RS58366,2004
RS166857,2010
RS121991,2004
RS196923,2004
RS216785,2003
RS38226,2010
RS141284,2004
RS15815,2008
RS192763,2002
RS58601,2003
RS29978,2005
RS199544,2009
RS25484,2006
RS173521,2004
RS10021,2010
RS19864,2006
RS119623,2006
RS133388,2007
RS180009,2011
RS91514,2007
RS36883,2005
RS54221,2006
RS52027,2002
RS81935,2004
RS94518,2004
RS94551,2007
RS94551,2008
RS155672,2005
RS44708,2004
RS205176,2008
RS26171,2007
RS11014,2003
RS11014,2001
RS31702,2006
RS147680,2005
RS145924,2002
RS231068,2007
RS168468,2004
RS27659,2001
RS41767,2003
RS7633,2001
RS143025,2004
RS63992,2003
RS106483,2006
RS135316,2005
RS6287,2004
RS59536,2004
RS206607,2001
RS171066,2004
RS8459,2009
RS154717,2004
RS95776,2001
RS213359,2002
RS53586,2000
RS74131,2000
RS32831,2002
RS8422,2000
RS17084,2004
RS15616,2002
RS139782,2001
RS171057,2001
RS109681,2005
RS114199,2004
RS26415,2009
TS60865,2004
RS26906,2004
RS170670,2005
RS202830,2010
RS94458,2006
RS185003,2007
RS22753,2012
RS25655,2007
RS82252,2007
RS149409,2008
RS187132,2009
RS25617,2009
RS111888,2004
RS73041,2005
RS6869,2002
RS28764,2006
RS28764,2004
RS95345,2004
RS117440,2004
RS117439,2008
RS130194,2008
RS175427,2008
RS201514,2004
RS59569,2003
RS59569,2008
RS188018,2006
RS159670,2010
RS4228,2006
RS140107,2000
RS35482,2003
RS145757,2002
RS61080,2005
RS132194,2001
RS171771,2004
RS171765,2005
RS145689,2004
RS219423,2009
RS58239,2005
RS118694,2010
RS22088,2004
TS4424,2004
RS93883,2004
RS95477,2003
RS116396,2008
RS116396,2008
RS138270,2003
RS187284,2003
RS5414,2007
RS125278,2004
RS115734,2003
RS131176,2001
RS76517,2004
RS54385,2007
RS172950,2003
RS35266,2006
RS140250,2001
RS168455,2006
RS233692,2007
RS186824,2006
RS193972,2005
RS193972,2007
RS41398,2005
RS19130,2008
RS75405,2002
RS206560,2010
RS119099,2004
RS33370,2001
RS76703,2012
RS106668,2008
RS56120,2009
RS72359,2002
RS112111,2007
RS112111,2009
RS112112,2006
RS8618,2004
RS161518,2004
RS74247,2003
RS114313,2002
RS134130,2004
RS182312,2011
RS175866,2007
RS81939,2006
RS81939,2008
RS33928,2005
RS114590,2005
RS197147,2004
RS8368,2009
RS174364,2007
RS174544,2003
RS22603,2007
RS174251,2008
RS158838,2006
RS158838,2004
RS52257,2009
RS52265,2006
RS3827,2003
RS96151,2002
RS96196,2004
RS43502,2007
RS47087,2011
RS42418,2009
RS61086,2009
RS61140,2003
RS46615,2002
RS236135,2006
RS49035,2004
RS97809,2008
TS61540,2006
RS167729,2003
RS61591,2002
RS103054,2008
RS122111,2005
RS204610,2003
RS91173,2012
RS15247,2009
RS196023,2008
RS182275,2007
RS182283,2008
RS93863,2005
RS209024,2003
RS179493,2004
RS179290,2004
RS44795,2003
RS8829,2007
RS8829,2009
RS32016,2001
RS32019,2009
RS21746,2001
RS208186,2009
RS64534,2006
RS41188,2004
RS42866,2006
RS203441,2007
RS84792,2005
RS132829,2003
RS192772,2009
RS181616,2004
RS54160,2006
RS208048,2006
RS47975,2003
TS59072,2004
RS11734,2009
RS208385,2009
RS38828,2000
RS132232,2008
RS87826,2005
RS20048,2007
RS30372,2002
RS8859,2003
RS8872,2008
RS60993,2004
RS19197,2010
RS19194,2008
RS11806,2003
RS76146,2005
RS123630,2004
RS99149,2004
RS179440,2007
RS180712,2005
RS21358,2009
RS94580,2006
RS182500,2007
RS193455,2010
RS46721,2007
RS170694,2004
RS56381,2000
RS203025,2008
RS34292,2001
RS116698,2003
RS105019,2008
RS15759,2004
RS175397,2002
RS207612,2008
RS192666,2004
RS173264,2004
RS77304,2007
RS157782,2004
RS23183,2008
RS252561,2008
RS103484,2004
RS166638,2004
RS89704,2002
RS187878,2004
RS159176,2006
RS221543,2002
RS161449,2008
RS159786,2007
RS197667,2008
RS111751,2007
RS24100,2009
RS84746,2002
RS125304,2008
RS149509,2005
RS49533,2005
RS10962,2001
RS17522,2005
RS118985,2003
RS49356,2007
RS114572,2001
RS125681,2010
RS195546,2008
RS168441,2010
RS131427,2008
RS195256,2011
RS47018,2009
RS122281,2007
RS13374,2005
RS136376,2003
RS130675,2004
RS231211,2007
RS58588,2007
RS55810,2008
RS55808,2005
RS184492,2003
RS208836,2002
RS136422,2008
RS46771,2008
RS11064,2003
RS66887,2012
RS165502,2002
RS47230,2006
RS176625,2009
RS113837,2007
RS88052,2012
RS14996,2007
RS76551,2003
RS10397,2005
RS67070,2004
RS201650,2009
RS34703,2010
RS114542,2004
RS121996,2008
RS4235,2011
RS33506,2008
RS21908,2006
RS189040,2000
RS2407,2004
RS193596,2005
RS58770,2010
RS5315,2010
RS43089,2009
RS43089,2004
RS145550,2012
RS117379,2004
RS159329,2008
RS32854,2004
RS30363,2003
RS138368,2009
RS92442,2004
RS161344,2009
RS192683,2004
RS15294,2004
RS49129,2004
RS198443,2005
RS61683,2005
RS43576,2010
RS40751,2007
RS205088,2006
RS111862,2009
RS106551,2001
RS106551,2005
RS8508,2007
RS46643,2006
RS179997,2003
RS32496,2002
RS205918,2002
RS168436,2007
RS88589,2011
RS205899,2006
RS43622,2004
RS54120,2003
RS60031,2006
RS116281,2004
RS194886,2003
RS138270,2000
RS64764,2003
RS46780,2010
RS94144,2009
RS16628,2009
RS94390,2002
RS94390,2005
RS62615,2006
RS16198,2002
RS187330,2005
RS115469,2009
RS52135,2003
RS52136,2004
RS38290,2008
RS179921,2003
RS211302,2009
RS211866,2009
RS172050,2007
RS133352,2008
RS201448,2004
RS201448,2007
RS139767,2010
RS39826,2006
RS113790,2007
RS10579,2004
RS10579,2005
RS43801,2004
RS60972,2009
RS47759,2002
RS131885,2008
RS46486,2005
RS153183,2010
RS189228,2002
RS21136,2006
RS7009,2007
RS7009,2006
RS193152,2008
RS119765,2008
RS152579,2003
RS123632,2006
RS13920,2010
RS192728,2009
RS20555,2004
RS13137,2003
RS172180,2003
RS25874,2001
RS36310,2002
RS49972,2002
RS57494,2007
RS56728,2002
RS50560,2010
RS5481,2008
RS93788,2005
RS44319,2005
RS36561,2004
